Annotations,Path,Manuscript,Description,label,id,saint,prophet,king
"['initiale historiee', 'lettre a', 'dan texte', 'scene biblique', 'dan 06, 23', 'prodige', 'daniel', 'caresse', 'main posee sur', ""tete d'animal"", 'lion', 'grotte', 'feuillu']",1357688.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",daniel dans la fosse aux lions,['prophet'],['1357688'],0,1,0
"['ornementation', 'initiale zoomorphe mixte', 'mordant', 'torsade angulaire', 'initiale historiee', 'lettre u', 'os texte', 'figure biblique', 'osee', 'auteur', 'assis', 'main sur son genou', 'lecture', 'phylactere', 'manteau', 'agrafe', 'tenue de son vetement']",1357691.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",osee,['prophet'],['1357691'],0,1,0
"['ornementation', 'initiale zoomorphe mixte', 'mordant', 'torsade angulaire', 'initiale historiee', 'lettre u', 'os texte', 'figure biblique', 'osee', 'auteur', 'assis', 'main sur son genou', 'lecture', 'phylactere', 'manteau', 'agrafe', 'tenue de son vetement']",1357690.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",osee,['prophet'],['1357690'],0,1,0
"['ornementation', 'initiale zoomorphe mixte', 'mordant', 'torsade angulaire', 'initiale historiee', 'lettre u', 'jo texte', 'figure biblique', 'joel', 'auteur', 'assis', 'siege', 'index pointe', 'designation', 'phylactere', 'tenue de son vetement']",1357693.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",joel,['prophet'],['1357693'],0,1,0
"['ornementation', 'initiale zoomorphe mixte', 'mordant', 'torsade angulaire', 'initiale historiee', 'lettre u', 'jo texte', 'figure biblique', 'joel', 'auteur', 'assis', 'siege', 'index pointe', 'designation', 'phylactere', 'tenue de son vetement']",1357692.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",joel,['prophet'],['1357692'],0,1,0
"['initiale historiee', 'lettre u', 'am texte', 'figure biblique', 'amos', 'auteur', 'assis', 'siege', 'lecture', 'phylactere', 'geste des deux mains']",1357695.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",amos,['prophet'],['1357695'],0,1,0
"['initiale historiee', 'lettre u', 'am texte', 'figure biblique', 'amos', 'auteur', 'assis', 'siege', 'lecture', 'phylactere', 'geste des deux mains']",1357694.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",amos,['prophet'],['1357694'],0,1,0
"['ornementation', 'initiale zoomorphe mixte', 'mordant', 'torsade angulaire', 'lettre u', 'abd texte', 'figure biblique', 'abdias', 'auteur', 'assis', 'siege', 'yeux leves', 'bras leve', 'index pointe', 'phylactere']",1357697.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",abdias,['prophet'],['1357697'],0,1,0
"['initiale historiee', 'lettre e', 'jon texte', 'figure biblique', 'jonas', 'auteur', 'assis', 'siege', 'yeux leves', 'main posee sur', 'phylactere']",1357698.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",jonas,['prophet'],['1357698'],0,1,0
"['ornementation', 'initiale zoomorphe mixte', 'mordant', 'torsade angulaire', 'initiale historiee', 'lettre u', 'mich texte', 'figure biblique', 'michee', 'auteur', 'assis', 'main levee', 'main ouverte', 'yeux leves', 'phylactere']",1357700.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",michee,['prophet'],['1357700'],0,1,0
"['ornementation', 'initiale zoomorphe mixte', 'mordant', 'torsade angulaire', 'initiale historiee', 'lettre u', 'mich texte', 'figure biblique', 'michee', 'auteur', 'assis', 'main levee', 'main ouverte', 'yeux leves', 'phylactere']",1357699.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",michee,['prophet'],['1357699'],0,1,0
"['initiale historiee', 'lettre o', 'nah texte', 'figure biblique', 'nahum', 'auteur', 'assis', 'siege', 'main sur son genou', 'lecture', 'phylactere', 'manteau', 'agrafe']",1357702.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",nahum,['prophet'],['1357702'],0,1,0
"['initiale historiee', 'lettre o', 'nah texte', 'figure biblique', 'nahum', 'auteur', 'assis', 'siege', 'main sur son genou', 'lecture', 'phylactere', 'manteau', 'agrafe']",1357701.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",nahum,['prophet'],['1357701'],0,1,0
"['ornementation', 'initiale zoomorphe mixte', 'mordant', 'bande perlee', 'initiale historiee', 'lettre u', 'soph texte', 'figure biblique', 'sophonie', 'auteur', 'assis', 'siege', 'lecture', 'phylactere', 'main a sa barbe', 'tete couverte']",1357706.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",sophonie,['prophet'],['1357706'],0,1,0
"['ornementation', 'initiale zoomorphe mixte', 'mordant', 'bande perlee', 'initiale historiee', 'lettre u', 'soph texte', 'figure biblique', 'sophonie', 'auteur', 'assis', 'siege', 'lecture', 'phylactere', 'main a sa barbe', 'tete couverte']",1357705.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",sophonie,['prophet'],['1357705'],0,1,0
"['ornementation', 'initiale zoomorphe mixte', 'prolongement marginal', 'initiale historiee', 'lettre i', 'agg texte', 'aggee', 'debout', 'phylactere']",1357708.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",aggee,['prophet'],['1357708'],0,1,0
"['initiale historiee', 'lettre i', 'zach texte', 'figure biblique', 'zacharie', 'auteur', 'debout', 'main ouverte', 'tenue de son vetement', ""partie d'edifice"", 'anthropomorphe']",1357709.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",zacharie,['prophet'],['1357709'],0,1,0
"['initiale historiee', 'lettre o', 'mal texte', 'figure biblique', 'malachie', 'auteur', 'assis', 'siege', 'main sur sa cuisse', 'lecture', 'phylactere', 'manteau', 'agrafe']",1357711.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",malachie,['prophet'],['1357711'],0,1,0
"['initiale historiee', 'lettre o', 'mal texte', 'figure biblique', 'malachie', 'auteur', 'assis', 'siege', 'main sur sa cuisse', 'lecture', 'phylactere', 'manteau', 'agrafe']",1357710.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",malachie,['prophet'],['1357710'],0,1,0
"['initiale historiee', 'lettre l', 'matth texte', 'figure biblique', 'sur initiale', 'symbole', 'ange de saint matthieu', 'yeux leves', 'inspiration divine', 'livre', 'sceau']",1357717.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",ange de saint matthieu,['saint'],['1357717'],1,0,0
"['initiale historiee', 'lettre l', 'matth texte', 'figure biblique', 'sur initiale', 'symbole', 'ange de saint matthieu', 'yeux leves', 'inspiration divine', 'livre', 'sceau']",1357716.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",ange de saint matthieu,['saint'],['1357716'],1,0,0
"['initiale historiee', 'lettre i', 'marc texte', 'registres 2', 'figure biblique', 'saint marc', 'main posee sur', 'livre', 'lion de saint marc', 'aureole', 'aile']",1357719.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint marc et son symbole,['saint'],['1357719'],1,0,0
"['initiale historiee', 'lettre i', 'marc texte', 'registres 2', 'figure biblique', 'saint marc', 'main posee sur', 'livre', 'lion de saint marc', 'aureole', 'aile']",1357718.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint marc et son symbole,['saint'],['1357718'],1,0,0
"['ornementation', 'initiale anthropomorphe mixte', 'initiale historiee', 'lettre f', 'luc texte', 'scene biblique', 'saint luc', 'auteur', 'assis', 'siege', 'inspiration divine', 'ecriture', ""instrument d'ecriture"", 'feuillet regle', 'pupitre', 'boeuf de saint luc', 'aureole', 'aile', 'figuration partielle']",1357721.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint luc ecrivant et son symbole,['saint'],['1357721'],1,0,0
"['ornementation', 'initiale anthropomorphe mixte', 'initiale historiee', 'lettre f', 'luc texte', 'scene biblique', 'saint luc', 'auteur', 'assis', 'siege', 'inspiration divine', 'ecriture', ""instrument d'ecriture"", 'feuillet regle', 'pupitre', 'boeuf de saint luc', 'aureole', 'aile', 'figuration partielle']",1357720.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint luc ecrivant et son symbole,['saint'],['1357720'],1,0,0
"['initiale historiee', 'lettre i', 'joh texte', 'figure biblique', 'registres 2', 'arcade', 'saint jean', 'main ouverte', 'tenue de son vetement', 'livre', 'aigle de saint jean', 'aureole']",1357723.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint jean et son symbole,['saint'],['1357723'],1,0,0
"['initiale historiee', 'lettre i', 'joh texte', 'figure biblique', 'registres 2', 'arcade', 'saint jean', 'main ouverte', 'tenue de son vetement', 'livre', 'aigle de saint jean', 'aureole']",1357722.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint jean et son symbole,['saint'],['1357722'],1,0,0
"['initiale historiee', 'lettre p', 'rom texte', 'scene biblique', 'argumentation', 'opposition thematique', 'stature', 'saint paul', 'chapeau pointu', 'tenue de son vetement', 'portant', 'agneau', 'index pointe', 'exhortation', 'regard', 'juif', 'bras tendu', 'presentation', 'tabernacle', 'idole']",1357725.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",juif s'adressant a saint paul,['saint'],['1357725'],1,0,0
"['initiale historiee', 'lettre p', 'rom texte', 'scene biblique', 'argumentation', 'opposition thematique', 'stature', 'saint paul', 'chapeau pointu', 'tenue de son vetement', 'portant', 'agneau', 'index pointe', 'exhortation', 'regard', 'juif', 'bras tendu', 'presentation', 'tabernacle', 'idole']",1357724.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",juif s'adressant a saint paul,['saint'],['1357724'],1,0,0
"['initiale historiee', 'lettre p', 'cor1 texte', 'scene biblique', 'saint paul', 'communion', 'tenue de son vetement', 'regard', 'couple', 'genou en terre', 'yeux leves', 'mains jointes', 'bouche ouverte', 'touret', 'hostie']",1357727.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint paul donnant la communion a un couple,['saint'],['1357727'],1,0,0
"['initiale historiee', 'lettre p', 'cor1 texte', 'scene biblique', 'saint paul', 'communion', 'tenue de son vetement', 'regard', 'couple', 'genou en terre', 'yeux leves', 'mains jointes', 'bouche ouverte', 'touret', 'hostie']",1357726.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint paul donnant la communion a un couple,['saint'],['1357726'],1,0,0
"['initiale historiee', 'lettre p', 'cor2 texte', 'cor2 11, 14-15', 'scene biblique', 'saint paul', 'assis', 'siege', 'tete levee', 'yeux leves', 'main ouverte', 'main sur son genou', 'satan', 'represente en', 'homme', 'barbe', 'tenue de son vetement', 'index pointe', 'designation', 'nuee']",1357729.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint paul visite par l'ange de satan,['saint'],['1357729'],1,0,0
"['initiale historiee', 'lettre p', 'cor2 texte', 'cor2 11, 14-15', 'scene biblique', 'saint paul', 'assis', 'siege', 'tete levee', 'yeux leves', 'main ouverte', 'main sur son genou', 'satan', 'represente en', 'homme', 'barbe', 'tenue de son vetement', 'index pointe', 'designation', 'nuee']",1357728.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint paul visite par l'ange de satan,['saint'],['1357728'],1,0,0
"['initiale historiee', 'lettre p', 'eph texte', 'eph 6, 11', 'scene biblique', 'saint paul', 'assis', 'yeux leves', 'main sur son genou', 'main sur sa poitrine', 'soldat', 'cotte de mailles', 'epee', 'habillage']",1357733.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint paul et le soldat chretien,['saint'],['1357733'],1,0,0
"['initiale historiee', 'lettre p', 'eph texte', 'eph 6, 11', 'scene biblique', 'saint paul', 'assis', 'yeux leves', 'main sur son genou', 'main sur sa poitrine', 'soldat', 'cotte de mailles', 'epee', 'habillage']",1357732.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint paul et le soldat chretien,['saint'],['1357732'],1,0,0
"['ornementation', 'initiale zoomorphe mixte', 'initiale historiee', 'lettre p', 'phil texte', 'scene biblique', 'prediction', 'priere', 'saint paul', 'assis', 'mains levees', 'yeux leves', 'homme', 'bras leve', 'agression', 'coup', 'baton', 'hebreu', 'chapeau pointu', 'tete tournee', 'humiliation', 'prehension', 'nez']",1357735.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint paul predisant la destruction de l'ennemi de l'eglise,['saint'],['1357735'],1,0,0
"['ornementation', 'initiale zoomorphe mixte', 'initiale historiee', 'lettre p', 'phil texte', 'scene biblique', 'prediction', 'priere', 'saint paul', 'assis', 'mains levees', 'yeux leves', 'homme', 'bras leve', 'agression', 'coup', 'baton', 'hebreu', 'chapeau pointu', 'tete tournee', 'humiliation', 'prehension', 'nez']",1357734.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint paul predisant la destruction de l'ennemi de l'eglise,['saint'],['1357734'],1,0,0
"['initiale historiee', 'lettre p', 'col texte', 'col 3, 09', 'scene biblique', 'saint paul', 'tenue de son vetement', 'index pointe', 'exhortation', 'se detourner', 'main ouverte', 'tete inclinee', 'chute', 'briser', 'tables de la loi']",1357737.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint paul condamnant l'ancienne loi,['saint'],['1357737'],1,0,0
"['initiale historiee', 'lettre p', 'col texte', 'col 3, 09', 'scene biblique', 'saint paul', 'tenue de son vetement', 'index pointe', 'exhortation', 'se detourner', 'main ouverte', 'tete inclinee', 'chute', 'briser', 'tables de la loi']",1357736.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint paul condamnant l'ancienne loi,['saint'],['1357736'],1,0,0
"['ornementation', 'initiale zoomorphe mixte', 'initiale historiee', 'lettre p', 'thess1 texte', 'thess1 4, 16', 'scene biblique', 'resurrection des morts', 'nu', 'yeux leves', 'bras leve', 'main ouverte', 'sortie', 'sarcophage', 'saint paul', 'regard', 'main sur sa poitrine']",1357739.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint paul et la resurrection des morts,['saint'],['1357739'],1,0,0
"['ornementation', 'initiale zoomorphe mixte', 'initiale historiee', 'lettre p', 'thess1 texte', 'thess1 4, 16', 'scene biblique', 'resurrection des morts', 'nu', 'yeux leves', 'bras leve', 'main ouverte', 'sortie', 'sarcophage', 'saint paul', 'regard', 'main sur sa poitrine']",1357738.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint paul et la resurrection des morts,['saint'],['1357738'],1,0,0
"['initiale historiee', 'lettre p', 'thess2 texte', 'thess2 2, 08', 'scene biblique', 'prediction', 'saint paul', 'livre', 'index pointe', 'designation', 'nuee', 'pied pose sur', 'mort', 'satan', 'represente en', 'roi', 'couronne', 'foudre', 'chute']",1357741.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint paul predisant la destruction de l'antechrist,['saint'],['1357741'],1,0,0
"['initiale historiee', 'lettre p', 'thess2 texte', 'thess2 2, 08', 'scene biblique', 'prediction', 'saint paul', 'livre', 'index pointe', 'designation', 'nuee', 'pied pose sur', 'mort', 'satan', 'represente en', 'roi', 'couronne', 'foudre', 'chute']",1357740.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint paul predisant la destruction de l'antechrist,['saint'],['1357740'],1,0,0
"['ornementation', 'initiale zoomorphe mixte', 'initiale historiee', 'lettre p', 'tim2 texte', 'tim2 2, 03', 'tim2 4, 08', 'scene biblique', 'saint paul', 'assis', 'portant', 'presentation', 'couronne', 'index pointe', 'exhortation', 'soldat', 'cotte de mailles', 'casque', 'bouclier', 'regard']",1357744.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint paul presentant au soldat chretien la couronne du martyre,['saint'],['1357744'],1,0,0
"['ornementation', 'initiale zoomorphe mixte', 'initiale historiee', 'lettre p', 'tim2 texte', 'tim2 2, 03', 'tim2 4, 08', 'scene biblique', 'saint paul', 'assis', 'portant', 'presentation', 'couronne', 'index pointe', 'exhortation', 'soldat', 'cotte de mailles', 'casque', 'bouclier', 'regard']",1357743.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint paul presentant au soldat chretien la couronne du martyre,['saint'],['1357743'],1,0,0
"['initiale historiee', 'lettre p', 'tit texte', 'tit 2, 01-10', 'scene biblique', 'punition', 'coup', 'verges', 'saint paul', 'bras leve', 'main posee sur', 'tete', 'garcon', 'nudite', 'linge de corps', 'penche', 'mains jointes', 'femme', 'touret']",1357746.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint paul chatiant un jeune garcon,['saint'],['1357746'],1,0,0
"['initiale historiee', 'lettre p', 'tit texte', 'tit 2, 01-10', 'scene biblique', 'punition', 'coup', 'verges', 'saint paul', 'bras leve', 'main posee sur', 'tete', 'garcon', 'nudite', 'linge de corps', 'penche', 'mains jointes', 'femme', 'touret']",1357745.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint paul chatiant un jeune garcon,['saint'],['1357745'],1,0,0
"['initiale historiee', 'lettre m', 'heb texte', 'heb 08, 13', 'scene biblique', 'saint paul', 'index pointe', 'bras leve', 'designation', 'presentation', 'croix', 'synagogue (la)', 'se detourner', 'desordonne', 'tete inclinee', 'yeux baisses', 'defaite', 'chute', 'couronne', 'main en pronation']",1357748.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint paul condamnant l'ancienne loi,['saint'],['1357748'],1,0,0
"['initiale historiee', 'lettre p', 'petr1 texte', 'figure biblique', 'auteur', 'saint pierre', 'assis', 'trone', 'bras leve', 'main ouverte', 'cle', 'attribut']",1357755.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint pierre,['saint'],['1357755'],1,0,0
"['initiale historiee', 'lettre p', 'petr1 texte', 'figure biblique', 'auteur', 'saint pierre', 'assis', 'trone', 'bras leve', 'main ouverte', 'cle', 'attribut']",1357754.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint pierre,['saint'],['1357754'],1,0,0
"['ornementation', 'initiale zoomorphe mixte', 'prolongement marginal', 'initiale historiee', 'lettre q', 'joh1 texte', 'saint jean', 'auteur', 'assis', 'siege', 'tete inclinee', 'main posee sur', 'livre', 'foulant aux pieds']",1357758.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint jean,['saint'],['1357758'],1,0,0
"['ornementation', 'initiale zoomorphe mixte', 'prolongement marginal', 'initiale historiee', 'lettre q', 'joh1 texte', 'saint jean', 'auteur', 'assis', 'siege', 'tete inclinee', 'main posee sur', 'livre', 'foulant aux pieds']",1357756.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint jean,['saint'],['1357756'],1,0,0
"['initiale historiee', 'lettre s', 'joh2 texte', 'saint jean', 'auteur', 'debout', 'tenue de son vetement', 'main posee sur', 'livre']",1357759.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint jean,['saint'],['1357759'],1,0,0
"['initiale historiee', 'lettre s', 'joh3 texte', 'registres 2', 'saint jean', 'gaius correspondant de jean', 'auteur', 'en buste', 'a mi-corps', 'arbre']",1357760.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint jean et gaius,['saint'],['1357760'],1,0,0
"['initiale historiee', 'lettre a', 'apoc texte', 'scene biblique', 'apoc 01, 10-11', 'saint jean', 'assis', 'siege', 'montagne', 'patmos', 'auteur', 'ecriture', 'plume a ecrire', 'livre', ""partie d'edifice"", 'mur', 'toit', 'eglise']",1357762.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1180",saint jean ecrivant aux sept eglises,['saint'],['1357762'],1,0,0
"['initiale historiee', 'lettre f', 'lettre a paulin', 'scene', 'saint jerome', 'auteur', 'religieux', 'tonsure', 'pupitre', 'feuillet', 'grattoir', 'assis', 'banc', 'coussin']",1366354.jpg,"Paris, Bibl. Mazarine, 0019",saint jerome ecrivant,['saint'],['1366354'],1,0,0
"['initiale historiee', 'lettre b', 'ps 001 texte', 'psaumes (source)', 'scene biblique', 'david', 'couronne', 'musique', 'harpe', 'assis', 'banc', 'coussin', 'pied pose sur', 'marchepied']",1366361.jpg,"Paris, Bibl. Mazarine, 0019",david jouant de la harpe,['king'],['1366361'],0,0,1
"['initiale historiee', 'lettre p', 'rom texte', 'figure biblique', 'saint paul', 'chauve', 'croix', 'main sur son genou', 'assis', 'banc', 'de trois-quarts', ""pieds a l'equerre""]",1366367.jpg,"Paris, Bibl. Mazarine, 0019",saint paul,['saint'],['1366367'],1,0,0
